48	1000	1000	1000	54	1000	55	1000	48	1000	1000	1000	43	1000	45	1000	48	1000	1000	1000	54	1000	55	1000	48	1000	1000	1000	43	1000	45	1000	48	1000	1000	1000	54	1000	55	1000	48	1000	1000	1000	43	1000	45	1000	48	1000	1000	1000	54	1000	55	1000	48	1000	1000	1000	43	1000	45	1000
48	1000	1000	1000	48	1000	48	1000	1000	1000	0	0	48	1000	48	1000	1000	1000	0	0	48	1000	48	1000	1000	1000	59	1000	48	48	48	1000	48	1000	1000	1000	48	1000	48	1000	1000	1000	0	0	48	1000	48	1000	1000	1000	0	0	48	1000	48	1000	1000	1000	59	1000	48	48	48	1000
48	1000	46	1000	44	1000	1000	1000	0	0	0	0	0	0	44	1000	46	1000	1000	1000	51	1000	49	1000	0	49	51	1000	42	1000	1000	1000	48	1000	46	1000	44	1000	1000	1000	0	0	0	0	0	0	44	1000	46	1000	1000	1000	51	1000	49	1000	0	49	51	1000	42	1000	1000	1000
48	1000	1000	1000	0	0	0	0	0	0	48	1000	0	48	1000	0	48	1000	1000	0	0	0	0	0	0	0	48	1000	0	50	1000	1000	41	1000	1000	1000	0	48	53	1000	45	1000	1000	1000	0	45	1000	0	46	1000	1000	0	46	1000	0	0	46	1000	47	1000	1000	0	47	0
48	1000	1000	0	0	0	58	1000	0	0	60	1000	57	1000	58	1000	48	1000	1000	0	0	0	61	1000	48	1000	48	1000	57	1000	1000	0	48	1000	1000	0	0	0	58	1000	0	0	60	1000	57	1000	58	1000	48	1000	1000	0	0	0	61	1000	48	1000	48	1000	57	1000	1000	0
48	53	0	53	44	41	0	0	41	1000	1000	0	0	0	0	0	48	1000	1000	53	44	1000	33	1000	41	1000	1000	48	54	1000	0	54	48	53	0	53	44	41	0	0	41	1000	1000	0	0	0	0	0	48	1000	1000	53	44	1000	33	1000	41	1000	1000	48	54	1000	0	54
48	1000	1000	0	50	1000	1000	1000	53	1000	1000	0	0	0	62	0	48	1000	1000	0	45	1000	53	1000	0	48	0	49	46	1000	48	1000	48	1000	1000	0	50	1000	1000	1000	53	1000	1000	0	0	0	62	0	48	1000	1000	0	45	1000	53	1000	0	48	0	49	46	1000	48	1000
48	48	1000	48	48	1000	0	0	48	48	0	43	46	0	43	48	43	1000	0	48	46	1000	43	0	41	1000	1000	41	45	1000	0	0	48	48	1000	48	48	1000	0	0	48	48	0	43	46	0	43	48	43	1000	0	48	46	1000	43	0	41	1000	1000	41	45	1000	0	0
48	1000	1000	0	48	1000	1000	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	1000	0	48	1000	1000	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0	48	1000	0	0
48	1000	57	1000	0	0	50	1000	1000	46	0	50	53	53	50	1000	48	1000	50	1000	0	0	52	1000	0	0	48	1000	0	53	53	0	48	1000	57	1000	0	0	50	1000	1000	46	0	50	53	53	50	1000	48	1000	50	1000	0	0	52	1000	0	0	48	1000	0	53	53	0
